203314,AirAsiaSupport,False,Sat Nov 25 02:07:57 +0000 2017,"@164120 Hi Meji,appreciate if you could write in English so that we could assist you further.Thank you =) Yana","203315,203316",203317
203318,AirAsiaSupport,False,Sat Nov 25 06:05:51 +0000 2017,@164120 &gt;&gt; Call Centre via : +81 50 3176 1789 for further assistance. Thanks – Nod,,203315
203319,AirAsiaSupport,False,Sat Nov 25 06:05:31 +0000 2017,@164120 The payment code should be sent to you accordingly. We would advise you to proceed with a new booking or contact our &gt;&gt;,,203315
203320,AirAsiaSupport,False,Sat Nov 25 01:59:24 +0000 2017,"@164121 Hi Sujitra, appreciate if you could write in English so that we could assist you further.Thank you =) Yana",,203321
203322,AirAsiaSupport,False,Sat Nov 25 01:53:32 +0000 2017,@164122  assisted accordingly =) Yana,,203323
203324,AirAsiaSupport,False,Sat Nov 25 01:53:24 +0000 2017,"@164122 Hi Pc,you can do it via Manage my booking or via DM. Let us know your desired add ons,for whom,which sector and you will be&gt;&gt;",,203323
203325,AirAsiaSupport,False,Sat Nov 25 01:38:59 +0000 2017,@164123 You can check it in however it is at your own risk ya Cornelius-Yana,203326,203327
203328,AirAsiaSupport,False,Sat Nov 25 06:50:18 +0000 2017,@164123 Yes it should be fine. Make sure you purchase sufficient check in baggage allowance ya Cornelius =) Yana,203329,203326
203330,AirAsiaSupport,False,Sat Nov 25 10:06:38 +0000 2017,"@164123 Yes, you may also purchase insurance on your booking too. Thank you - Ed","203331,203332",203329
203333,AirAsiaSupport,False,Sat Nov 25 10:33:50 +0000 2017,"@164123 Hi, as we are checking with the relevant team on this and you will be updated accordingly. Thanks - Ed",203334,203331
203335,AirAsiaSupport,False,Sun Nov 26 19:35:22 +0000 2017,@164123 &gt;&gt; Note that we are not liable for any damages. You may refer to @138371 for more coverage if purchased. Thanks. -Miza,203338,203334
203339,AirAsiaSupport,False,Mon Nov 27 21:42:49 +0000 2017,@164123 Great! :D You may pre-book it online via Manage My Booking up to 4 hours before departure . Thank you. -Miza,"203340,203341",203338
203342,AirAsiaSupport,False,Fri Dec 01 01:44:38 +0000 2017,@164123 Please refer directly to Tune Insurance for more information on purchasing additional insurance ya -Yana,,203340
203336,AirAsiaSupport,False,Sun Nov 26 19:34:08 +0000 2017,@164123 Please be advised  that the Insurance included in Premium Flex only covers Baggage Delay and 1 hour on-time guarantee. &gt;&gt;,,203334
203343,AirAsiaSupport,False,Thu Nov 30 07:07:54 +0000 2017,@164123 &gt;&gt; for further assistance.Thanks.-Mi,,203337
203344,AirAsiaSupport,False,Thu Nov 30 07:07:47 +0000 2017,"@164123 Hi Cornelius,regret Tune insurance is under third party,please refer to https://t.co/QOiK6C2NHk &gt;&gt;",,203337
203345,AirAsiaSupport,False,Sat Nov 25 01:36:40 +0000 2017,@164124 &gt;experience high volumes received. May we have your booking number to assist further. Thanks-Mi,203346,203347
203348,AirAsiaSupport,False,Sat Nov 25 02:41:03 +0000 2017,@164124 We have replied to you via DM Spenny-Yana,"203349,203350",203346
203351,AirAsiaSupport,False,Sat Nov 25 01:35:56 +0000 2017,"@164124 We regret for any inconvenience caused Spenny, ​Due to overwhelming responses from our guests, Live chats will at times &gt;&gt;",,203347
214663,AirAsiaSupport,False,Mon Nov 20 23:13:07 +0000 2017,"@166999 Hi Paula, we are regret to inform you that we unable to help you out on that as change of route is strictly&gt;&gt;",,214664
214669,AirAsiaSupport,False,Mon Nov 20 22:03:31 +0000 2017,"@166999 Guests haven't checked-in for TPE-MNL, Paula. But, changes are not allowed as the first flight has been departed. Thanks. -Miza",214664,214670
214671,AirAsiaSupport,False,Mon Nov 20 11:13:19 +0000 2017,@166999 May we have the booking number to double check please.Thanks-Emir,214670,214672
214673,AirAsiaSupport,False,Mon Nov 20 05:35:25 +0000 2017,@166999 You may just proceed the service counter again for name correction on departure date since it has already been checked in. Thanks,214672,214674
214675,AirAsiaSupport,False,Sun Nov 19 23:41:45 +0000 2017,"@166999 We can see guest has boarded flight MNL-TPE successfully, Paula. So, you may just approach the counter for return flight. -Miza",214674,214676
214677,AirAsiaSupport,False,Sun Nov 19 11:25:43 +0000 2017,@166999 &gt; services counter for further assist. Thanks- Mariya 2/2,214676,214678
229340,AirAsiaSupport,False,Sat Oct 28 15:42:31 +0000 2017,"@170695 Hi There, kindly clear the cache and try to make booking via https://t.co/pWiABCtyqp - Thanks- Anwar",229341,229342
229343,AirAsiaSupport,False,Sat Oct 28 18:58:57 +0000 2017,"@170695 Sorry for the inconvenience, Annie. The team is still looking into it. You may try again later. Try via Mobile App too. -Miza",229344,229341
229345,AirAsiaSupport,False,Sat Oct 28 22:53:22 +0000 2017,"@170695 sorry for that Annie,You are most welcome,Do let us know If any Further assistance is Needed.Thank you and have a Great day- Mi",,229344
229346,AirAsiaSupport,False,Sat Oct 28 15:33:48 +0000 2017,@170696 We will assist you via DM accordingly. :) -Miza,,229347
240200,AirAsiaSupport,False,Sat Nov 25 02:34:49 +0000 2017,"@173048 Apologies on the delayed respond, glad your issue resolved.Do let us know If any Further assistance is Needed. Thank You-Mi",,240201
240203,AirAsiaSupport,False,Sat Nov 25 02:28:18 +0000 2017,"@173049 Hi, kindly tweet us in English or you may contact Korea Call Centre 050 4092 00525 for further assistance. Thanks - Mariya",,240204
240206,AirAsiaSupport,False,Sat Nov 25 02:27:26 +0000 2017,"@173050 Hi Aoh, we have replied you via DM.Thanks- Mariya",,240207
264051,AirAsiaSupport,False,Sat Nov 25 03:02:54 +0000 2017,@178937 Boleh kami dapatkan nombor bookingnya Rohana? -Yana,264052,264053
264054,AirAsiaSupport,False,Sat Nov 25 03:27:16 +0000 2017,@178937 Hi . Salutation correction done. Please check your mailbox for the revised itinerary. Thank you- Mariya,264055,264052
264056,AirAsiaSupport,False,Sat Nov 25 05:44:30 +0000 2017,"@178937 You are most welcome, Do let us know If any Further assistance is Needed. Thank you and have a Great day- Mi",,264055
264057,AirAsiaSupport,False,Sat Nov 25 03:00:58 +0000 2017,@178938 &gt;  assisted accordingly :) Mariya 2/2,,264058
264059,AirAsiaSupport,False,Sat Nov 25 03:00:45 +0000 2017,"@178938 Hi Mohd Asri , you can do it here via DM. Let us know your desired add ons,for whom,which and you will be&gt;1/2",,264058
264060,AirAsiaSupport,False,Sat Nov 25 02:57:38 +0000 2017,"@178939 Hi Kritsana,appreciate if you could write in English so that we could assist you further.Thank you =) Yana",264061,264062
264063,AirAsiaSupport,False,Sat Nov 25 07:03:26 +0000 2017,@178939 If the new time suits you. You may proceed to travel as per the new schedule. We had resent the itinerary to the booking email.,264064,264061
264065,AirAsiaSupport,False,Sat Nov 25 02:56:48 +0000 2017,"@178940 Sure Natasya, it's allowed, as we do not require credit card holder to verify at counter. Thanks-Mi",,264066
264067,AirAsiaSupport,False,Sat Nov 25 02:53:02 +0000 2017,@152391 Dear Alex. kindly provide both booking numbers for a check so we can help you resolve this issue as soon as possible-Yana,264068,264069
264070,AirAsiaSupport,False,Sat Nov 25 02:48:34 +0000 2017,"@178941 Hi there,appreciate if you could write in English so that we could assist you further.Thank you =) Yana",264071,264072
289139,AirAsiaSupport,False,Sat Nov 25 03:42:16 +0000 2017,@184901 Yes Our flight depart and arrival at airport KLIA2 . Thanks- Mariya,,289140
289277,AirAsiaSupport,False,Sat Nov 25 03:28:26 +0000 2017,"@184930 Sure Bidadari, we have replied to your DM. Do let us know If any Further assistance is Needed. Thank you and have a Great day- Mi",,289278
289279,AirAsiaSupport,False,Sat Nov 25 03:26:46 +0000 2017,"@184931 Hi Jordan, kindly refer  https://t.co/FFoF3d9zKU for further assistance. Thanks-Mi",,289280
289281,AirAsiaSupport,False,Sat Nov 25 03:19:13 +0000 2017,@184932  operational and safety reasons.-Yana,,289282
289283,AirAsiaSupport,False,Sat Nov 25 03:18:24 +0000 2017,"@184932 Dear Disco, we are terribly sorry for the inconvenience caused . Delays are caused by unforeseen circumstances due to&gt;&gt;",,289282
315512,AirAsiaSupport,False,Sat Nov 25 04:12:49 +0000 2017,@178937 May we have the booking number and passenger name via DM for correction please Rohana?,315513,315514
315515,AirAsiaSupport,False,Sat Nov 25 05:45:01 +0000 2017,"@178937 You are most welcome, Do let us know If any Further assistance is Needed. Thank you and have a Great day- Mi",,315513
315516,AirAsiaSupport,False,Sat Nov 25 04:10:33 +0000 2017,@191326 &gt; flight.Thanks-Mar 2/2,,315517
315518,AirAsiaSupport,False,Sat Nov 25 04:10:21 +0000 2017,@191326 Sorry but no cancellation once booking has already been confirmed. Only airport tax can be refunded for international &gt;1/2,,315517
315519,AirAsiaSupport,False,Sat Nov 25 04:08:31 +0000 2017,@191327 Please proceed to the website for promotions ya Marina-yana,,315520
315521,AirAsiaSupport,False,Sat Nov 25 03:56:45 +0000 2017,"@191328 Hi, kami memohon maaf atas kesulitan yang anda hadami, anda boleh ke service counter kami untuk bantuan selanjutnya.-Mi",,315522
315523,AirAsiaSupport,False,Sat Nov 25 03:56:08 +0000 2017,@9195 @191329 Our team have replied to you via DM on the flight change procedures as we are not authorized to do it for you.-Y,315524,315525
315526,AirAsiaSupport,False,Sat Nov 25 01:22:10 +0000 2017,@9195 we have replied you via DM.Thanks- Mariya,"315525,315527,315528",
328870,AirAsiaSupport,False,Tue Oct 24 01:43:34 +0000 2017,"@194413 Sorry about that, Afif. May we have the booking number to check? If there's an SMS sent, that's actually the updated. -Floi",328871,328872
328873,AirAsiaSupport,False,Tue Oct 24 02:08:17 +0000 2017,"@194413 Sure Afif, we've replied your DM. Thanks. -Floi",328874,328871
328875,AirAsiaSupport,False,Tue Oct 24 02:31:33 +0000 2017,@194413 Please come back to us a week before to check n your flight schedule again ya Afif. For now it is operating as per normal =) Yana,328876,328874
328877,AirAsiaSupport,False,Thu Oct 19 04:40:36 +0000 2017,"Hi guys! Please be informed that effective 07Nov17, all @115802 flights to/from  Singapore at @122133 will operate at Terminal 4. ^^ https://t.co/D9Bsotm5pf","328878,328879,328872,328880",
328881,AirAsiaSupport,False,Tue Oct 24 01:38:37 +0000 2017,@194414 &gt;&gt;You may request for the Delay Letter at https://t.co/yUyvTZDtHT for your Insurance claims. Thanks for your patience. -Floi,,328882
328883,AirAsiaSupport,False,Tue Oct 24 01:38:00 +0000 2017,"@194414 Oh no! Really sorry for the inconvenience, Sameer. It's due to operational procedures as Safety is our top priority. &gt;&gt;",,328882
328885,AirAsiaSupport,False,Tue Oct 24 01:33:19 +0000 2017,"@194415 Hi Jimmy, the Voucher is currently in process and you will receive the Activation Code soon. Click https://t.co/gy6BmwIdy9. -Floi","328886,328887",328888
328889,AirAsiaSupport,False,Tue Oct 24 08:37:15 +0000 2017,"@194415 You will receive it 7 days after purchased, Jimmy. Thank you. -Miza",328890,328887
328891,AirAsiaSupport,False,Tue Oct 24 13:06:05 +0000 2017,"@194415 Hi There, as we advice you will receive it 7 days after purchased and it's the policy. Thank you. -Prabu",328892,328890
328893,AirAsiaSupport,False,Tue Oct 24 22:53:53 +0000 2017,@194415 Sorry to hear that it does not suite you.Hope you have a great day ahead of you ya Jimmy =) Yana,328894,328892
328895,AirAsiaSupport,False,Wed Oct 25 01:09:42 +0000 2017,"@194415 Sorry about that, Jimmy. It's actually part of its Terms and such time is needed to verify/process it. Thanks for your patience. -Floi",328896,328894
328898,AirAsiaSupport,False,Wed Oct 25 04:55:04 +0000 2017,"@194415 However, thanks for your feedback. We will surely use it for further improvements in the future. Thank you.",,328896
328899,AirAsiaSupport,False,Wed Oct 25 04:54:30 +0000 2017,"@194415 Sorry but that's how it works, Jimmy. It is also stated here https://t.co/vkqkrJN2t0 before you even purchase it. Thank you. -Miza",328900,328896
328901,AirAsiaSupport,False,Mon Oct 23 14:11:33 +0000 2017,"@194415 Hi There, may we have E-Gift Voucher number for a check?  -Prabu",328888,328902
328903,AirAsiaSupport,False,Mon Oct 23 08:38:01 +0000 2017,"@194415 Hi There, you may click here https://t.co/AVmGckC3Ah for more information on Purchasing AirAsia E-Gift Voucher. Thank you. -Prabu",328902,328904
328905,AirAsiaSupport,False,Tue Oct 24 01:31:32 +0000 2017,"@194416 sorry,not able to cancel, for flight change kindly login via Manage My Booking subject to Change Fee + Fare Difference.Thanks-Mi",,328906
330307,AirAsiaSupport,False,Fri Oct 27 18:10:08 +0000 2017,"@194633 We have re-selected the meal as per original, Tsu Li. Check out your mailbox. :) -Miza",330308,330309
330310,AirAsiaSupport,False,Sat Oct 28 03:50:15 +0000 2017,@194633  no action required,,330308
340939,AirAsiaSupport,False,Sat Nov 25 04:39:22 +0000 2017,@197451 &gt;&gt; before you proceed with a new booking. Thanks - Nod,,340940
340941,AirAsiaSupport,False,Sat Nov 25 04:39:08 +0000 2017,"@197451 Hi Shani, we do apologize as there seems to be no issue with the website. Do try to clear your browser cache and history &gt;&gt;",,340940
340942,AirAsiaSupport,False,Sat Nov 25 04:38:06 +0000 2017,"@197452 Hi Nor, are you referring to purchase a standalone booking for children ? - Nod",,340943
340944,AirAsiaSupport,False,Sat Nov 25 04:32:28 +0000 2017,"@197453  &gt;an official report to https://t.co/yUyvTZDtHT attach damage luggage photos, relevant team will liaise with you further. -MI",,340945
340947,AirAsiaSupport,False,Sat Nov 25 04:32:16 +0000 2017,"@197454 Hi, kindly tweet us in English or you may contact our Japan Call Centre +81 50 3176 1789 for further assistance. Thanks – Nod",,340948
340946,AirAsiaSupport,False,Sat Nov 25 04:31:38 +0000 2017,"@197453 Sorry Donald,we have check on booking  ZFDYXB there is no report lodge upon arrival/ E-form, appreciate if you could submit &gt;&gt;",,340945
340949,AirAsiaSupport,False,Sat Nov 25 04:22:34 +0000 2017,@197455 Yes you can . Please proceed to https://t.co/bXmj5iHpSI for the latest hand carry baggage policy =) Yana,,340950
340951,AirAsiaSupport,False,Sat Nov 25 04:22:09 +0000 2017,@197456 &gt;&gt; investigate further in regards of this matter. Again we do apologize for you unpleasant experience with us recently. - Nod,340952,340953
340954,AirAsiaSupport,False,Sat Nov 25 04:21:40 +0000 2017,"@197456 Hi Tessa, we do apologize for any inconvenience caused to you. Do submit the form : https://t.co/yUyvTZDtHT for us to &gt;&gt;",,340953
340955,AirAsiaSupport,False,Sat Nov 25 04:16:04 +0000 2017,@141197 on visa's -Yana,,340956
340957,AirAsiaSupport,False,Sat Nov 25 04:15:57 +0000 2017,"@141197 Dear Balaji, please refer to your embassy/immigration for further clarifications on this since we are not able to advise &gt;&gt;",340958,340956
340959,AirAsiaSupport,False,Sat Nov 25 04:15:30 +0000 2017,"@197457 Hi, kindly tweet us in English or you may contact our Korea Call Centre 050 4092 00525 for further assistance. Thanks – Nod",,340960
340961,AirAsiaSupport,False,Mon Oct 30 02:28:44 +0000 2017,"@197458 Hi Himanshu, regret there is no attachment found, kindly DM us both passport passport copy for verification. Sorry-Mi",,340962
340963,AirAsiaSupport,False,Mon Oct 30 02:19:47 +0000 2017,@197459  We can help you to add it. May we have the booking number and preferred KG? -Prabu,340964,340965
340966,AirAsiaSupport,False,Mon Oct 30 02:38:55 +0000 2017,"@197459 Hi Khairul , Our maximum baggage allowance will be at 40 kg. You can refer : https://t.co/jNMqRBUZdx for the charges. Thanks",340967,340964
340968,AirAsiaSupport,False,Mon Oct 30 03:12:50 +0000 2017,"@197459 Hi There, for which passenger, and verify their full name and date of birth to proceed =) Prabu","340969,340970",340967
340971,AirAsiaSupport,False,Mon Oct 30 08:28:16 +0000 2017,"@197459 Hi Khairul, Upgrade baggage from 20 KG to 40 KG will be 102.82 MYR. Kindly confirm. Thanks-Sha.",340972,340970
340973,AirAsiaSupport,False,Mon Oct 30 09:03:05 +0000 2017,"@197459 We have added the baggage accordingly. For payment you can refer to sales office , service counter or via manage account.-Sha",340974,340972
340975,AirAsiaSupport,False,Mon Oct 30 13:12:37 +0000 2017,"@197459 You're most welcome, Khairul. Do let us know if any further assistance is needed. Thank you and have a great day-Mariya",,340974
340976,AirAsiaSupport,False,Mon Oct 30 02:16:17 +0000 2017,"@197460  Hi There, just provide us the full correct name and date of birth for verification so we can fix it. – Prabu",340977,340978
340979,AirAsiaSupport,False,Mon Oct 30 02:39:24 +0000 2017,"@197460 Hi There, name correction done. Please check your mailbox for the revised itinerary. Thank you. -Prabu",,340977
340981,AirAsiaSupport,False,Mon Oct 30 01:58:09 +0000 2017,"@197460  Hi There, sorry but kindly explain further . We will assist and advise accordingly on your issue.  Thank you. -Prabu",340978,340982
342780,AirAsiaSupport,False,Wed Nov 01 04:38:37 +0000 2017,"@197609 Case category, you can choose : Customer Request, type : Modify Booking . Thanks-Sha",,342781
342781,AirAsiaSupport,False,Wed Nov 01 04:38:26 +0000 2017,"@197609 Hi Joanne, kindly advice fill up an e-mail https://t.co/yUyvTZDtHT for airport tax  refund request. &gt;&gt;&gt;",342780,342782
342784,AirAsiaSupport,False,Wed Nov 01 04:36:45 +0000 2017,@197610 we have replied to you via DM.Thanks-Emir,,342785
343457,AirAsiaSupport,False,Thu Oct 19 09:34:30 +0000 2017,"@197754 Sure Lim, we've replied your DM. Thanks. -Floi",,343458
343459,AirAsiaSupport,False,Thu Oct 19 09:33:56 +0000 2017,"@197755 Yes you can check it in Azreen , however please make sure it is properly packed to avoid leakage ya =) Yana",,343460
343461,AirAsiaSupport,False,Fri Sep 08 05:17:31 +0000 2017,"@197755 Sure Azreen, just attach the guest's passport copy at https://t.co/QWatDhNhiU for verification and correction. -Floi",343460,343462
343463,AirAsiaSupport,False,Thu Oct 19 09:29:04 +0000 2017,"@197756 Hi Crimson, the name already done correction.The revise itinerary been send to __email__. Check it out. =) Mariya",343464,343465
343466,AirAsiaSupport,False,Thu Oct 19 02:47:07 +0000 2017,"@197756 Dear Crimson,your case is now being reviewed and you will receive the revised itinerary once done",343465,343467
343468,AirAsiaSupport,False,Tue Oct 17 06:56:51 +0000 2017,"@197756 The request is on process, Ezzati. Revised itinerary will be sent once done. Just check-in again then. :) -Miza",343467,343469
343470,AirAsiaSupport,False,Tue Oct 17 06:29:00 +0000 2017,"@197756 HI There, may we have the screenshot of the passport copy for verification-Prabu",343469,
343471,AirAsiaSupport,False,Thu Oct 19 09:22:02 +0000 2017,"@197757 Hi NanasMalfoy, Appreciate you able provide us booking number. Thank you-Mariya",343472,343473
343474,AirAsiaSupport,False,Thu Oct 19 09:46:05 +0000 2017,"@197757 Hi Nazihah, it cannot be cancelled as it's already due. We've linked the booking to your email ID so just pay online. -Flio",343475,343472
343476,AirAsiaSupport,False,Thu Oct 19 18:29:24 +0000 2017,@197757 Really sorry but add ons are non transferable and no cancellation. Thank you - Ed,,343475
369048,AirAsiaSupport,False,Sat Nov 25 05:12:14 +0000 2017,@203446 Yes you can do it up to 48 hours before departure via Manage My Booking subject to Change Fee + Fare Difference – Mariya,369049,369050
369051,AirAsiaSupport,False,Sun Nov 26 02:51:10 +0000 2017,@203446 &gt; or sales office or services center.  Thanks- Mariya 2/2,,369049
369052,AirAsiaSupport,False,Sun Nov 26 02:50:59 +0000 2017,@203446 &gt; here unable check total cost flight change and unable do flight change as well. You can do flight change via member account &gt;,,369049
369053,AirAsiaSupport,False,Sun Nov 26 02:50:40 +0000 2017,@203446 Sorry we here to give you information but there are things that we do not have access like doing the flight changes thus we &gt;1/2,,369049
369054,AirAsiaSupport,False,Sat Nov 25 05:11:07 +0000 2017,@203447 Kindly share with us via DM your booking number and we’ll assist further.Thanks-Mi,369055,369056
369057,AirAsiaSupport,False,Sat Nov 25 05:45:10 +0000 2017,@203447 PNR number is the booking number SOh. Please provide it to us for a check please-Yana,,369055
369058,AirAsiaSupport,False,Sat Nov 25 05:04:06 +0000 2017,"@203448 Hi Dicky, is referring to direct messages, please check it out as we have replied to you accordingly =) Thanks-MI",,315528
369059,AirAsiaSupport,False,Sat Nov 25 05:01:59 +0000 2017,"@203449 Hi Kim, kindly tweet us in English or you may contact Korea Call Centre 050 4092 00525 for further assistance. Thanks - Mariya",,369060
369062,AirAsiaSupport,False,Sat Nov 25 05:00:14 +0000 2017,@203450 your patience on this-Yana,,369063
369064,AirAsiaSupport,False,Sat Nov 25 05:00:06 +0000 2017,"@203450 Dear Ferlyn, please note that refund may take up to 30 to 60 working days to be processed completely. Appreciate &gt;",,369063
369065,AirAsiaSupport,False,Sat Nov 25 04:58:50 +0000 2017,@178941 We have replied to you via DM . Check it out =) Yna,,369066
369067,AirAsiaSupport,False,Sat Nov 25 04:50:25 +0000 2017,@203451 &gt;&gt; we will assist you further =) Thanks-Mi,,369068
369069,AirAsiaSupport,False,Sat Nov 25 04:50:10 +0000 2017,"@203451 Sorry Rio, appreciate if you could DM us your booking number, passport copy of passenger and reply in English&gt;&gt;",,369068
396288,AirAsiaSupport,False,Sat Nov 25 05:43:51 +0000 2017,"@209838 Sorry Vivian, please clear your browser's history, cookies and cache or change browser and try again. Thanks-Mich",396289,396290
396291,AirAsiaSupport,False,Sat Nov 25 07:12:38 +0000 2017,@209838 Kindly try using https://t.co/F9YVc7qmwH as an alternatives. As it should be working just fine. Thanks - Ed,,396289
396292,AirAsiaSupport,False,Sat Nov 25 05:43:02 +0000 2017,"@209839 Hi , we can assist to add the allowance for you here. Do provide us the booking number for further assistance. Thanks - Nod",396293,396294
396295,AirAsiaSupport,False,Sat Nov 25 05:41:47 +0000 2017,"@141197 Hi There, we forwarded the case to the relevant team to respond accordingly on your reinstate payment. Thank you. -Prabu",,396296
396298,AirAsiaSupport,False,Sat Nov 25 05:32:32 +0000 2017,@209840 we have replied you via DM.Thanks- Mariya,,396299
396300,AirAsiaSupport,False,Sat Nov 25 05:20:44 +0000 2017,@209841 wrapped in bubble wrap to avoid it being damaged-Yana,,396301
396302,AirAsiaSupport,False,Sat Nov 25 05:20:36 +0000 2017,"@209841 Hi Charmiz, it is not advisable as the airport authorities may deny it onboard. You can check it in, however make sure it is &gt;",,396301
398967,AirAsiaSupport,False,Fri Oct 20 07:59:30 +0000 2017,"@210348 Hi There , can we have correct booking? :) - Anwar",398968,398969
398970,AirAsiaSupport,False,Fri Oct 20 08:31:13 +0000 2017,"@210348 No worries,we have amended the gender, see you on board soon! -Anwar",,398968
398971,AirAsiaSupport,False,Fri Oct 20 07:56:10 +0000 2017,"@210349 Hi Sarah ,we have send you a DM, see  you there! - Anwar",,398972
398973,AirAsiaSupport,False,Thu Oct 19 23:26:21 +0000 2017,"@210349 You can do it online via Manage my Booking up to 48 hours before departure subject to applicable fees, Sarah. Thanks. -Miza",398972,398974
398982,AirAsiaSupport,False,Sun Oct 29 07:57:12 +0000 2017,@210353 Noted this Amzar. Do let us know If any further assistance is needed. Thank you and have a great day. Thanks-Sha,,398983
398984,AirAsiaSupport,False,Sun Oct 22 00:55:50 +0000 2017,"@210353 Dear Amzar, could you please attach the IC copy via DM and we will see what we can do for you =) Yana",398983,398985
398988,AirAsiaSupport,False,Sun Oct 29 07:52:55 +0000 2017,"@210354 Hi There, we has respond you via DM, see you there! - Anwar",398989,398990
398991,AirAsiaSupport,False,Sun Oct 29 08:04:36 +0000 2017,@210354 Kindly elaborate further about your concern in order for us to assist you. Thanks-Sha,,398989
398992,AirAsiaSupport,False,Sun Oct 29 08:04:31 +0000 2017,"@210354 Dear Sanjay, Your flight  I51543 has been re-time to 12:30 and this flight has been boarded already. &gt;&gt;&gt;",398993,398989
398995,AirAsiaSupport,False,Sun Oct 29 08:27:49 +0000 2017,@210354 May we know the booking number you are referring too. We will get it checked accordingly.Thanks - Ed,398996,398993
398997,AirAsiaSupport,False,Sun Oct 29 08:33:18 +0000 2017,"@210354 Hi, kindly submit web form https://t.co/yUyvTZDtHT for further assistance regarding on your booking matter. Thanks - Ed",,398996
398998,AirAsiaSupport,False,Sun Oct 29 07:41:18 +0000 2017,"@210354 Hi Sanjay, Apologies for the inconvenience. Appreciate can DM us for the booking number for further assistance. Thanks-Sha",398990,398999
399000,AirAsiaSupport,False,Sun Oct 29 07:52:04 +0000 2017,@210355 &gt;&gt; AirAsia account to complete the payment before any other changes can be made. Thanks - Khairul,"399001,399002",399003
399004,AirAsiaSupport,False,Sun Oct 29 08:08:50 +0000 2017,@210355 As we checked flight change has already been made on the booking. You would have to proceed with payment to utilize the booking,,399001
399005,AirAsiaSupport,False,Sun Oct 29 08:09:02 +0000 2017,@210355 the flight was confirmed change to 06th Nove. Thanks-Sha,399009,399002
399010,AirAsiaSupport,False,Sun Oct 29 08:18:40 +0000 2017,"@210355 Hi There, you need to do payment at least 48 hour before departure, kindly do payment via manage my booking- Thanks- Anwar",399011,399009
399012,AirAsiaSupport,False,Sun Oct 29 08:41:11 +0000 2017,@210355 We happy to help you. Make it a great day :) Thanks-Sha,399013,399011
399015,AirAsiaSupport,False,Mon Oct 30 08:41:21 +0000 2017,@210355 You may do so via manage my booking online. Modify &gt; Edit Itinerary &gt; Split. Thanks - Ed,399016,399014
399017,AirAsiaSupport,False,Mon Oct 30 11:12:49 +0000 2017,@210355 You're most welcome. Do let us know if any further assistance is needed. Thank you and have a great day-Mariya,,399016
399006,AirAsiaSupport,False,Sun Oct 29 08:08:56 +0000 2017,@210355  In case there is no payment passenger will not allowed to board this flight and &gt;&gt;,399018,399002
399019,AirAsiaSupport,False,Sun Oct 29 08:13:13 +0000 2017,@210355 Yes can. However you will need to clear the payment to take this flight. Thanks-Sha,399020,399018
399021,AirAsiaSupport,False,Sun Oct 29 08:18:12 +0000 2017,"@210355 Hi, You may contact our call center for further assistance or may walk in to nearest AirAsia office. Thanks-Sha",,399020
399007,AirAsiaSupport,False,Sun Oct 29 08:08:43 +0000 2017,@210355 As we check your booking has been confirmed the changes. &gt;&gt;,,399002
399008,AirAsiaSupport,False,Sun Oct 29 08:08:32 +0000 2017,"@210355 Sure, You can contact our call center 050 4092 00525, 8am – 5pm (GMT +9)Monday to Friday. &gt;&gt;",,399002
399023,AirAsiaSupport,False,Sun Oct 29 07:42:02 +0000 2017,"@210355 Hi There,can we have your booking number for us  to assist you further? - Anwar",399003,399024
399025,AirAsiaSupport,False,Sun Oct 29 06:57:15 +0000 2017,"@210355 Yes, you can do it up to 48 hours before departure via Manage My Booking subject to Change Fee + Fare Difference - Ed",399024,399026
399022,AirAsiaSupport,False,Sun Oct 29 07:51:44 +0000 2017,@210355 We regret to inform you that the changes has been made and the booking are now pending for payment. Kindly login to your &gt;&gt;,,399003
399027,AirAsiaSupport,False,Sun Oct 29 07:49:38 +0000 2017,@210356 You may still board the plane accordingly. You may pre-book baggage allowance too if you have  any baggage to be checked in.,399028,399029
399030,AirAsiaSupport,False,Sun Oct 29 08:17:08 +0000 2017,@210356 You are most welcome Dewi. Have a pleasant day :) - Khairul,,399028
399031,AirAsiaSupport,False,Sun Oct 29 06:14:40 +0000 2017,"@210356 Hi, kindly provide us with your booking number. We will get it checked accordingly. Thanks - Ed",399029,399032
423756,AirAsiaSupport,False,Sat Nov 25 06:05:57 +0000 2017,"@215882 Hi There, you can make the payment at the service counter and checked in on departure day. Thank you. -Prabu",423757,423758
423760,AirAsiaSupport,False,Sat Nov 25 07:44:53 +0000 2017,"@215882 booking shows successfully checked in, Thank you for your patience-Mi",423762,423759
423761,AirAsiaSupport,False,Sat Nov 25 07:44:23 +0000 2017,"@215882 Sincere apologies Tim, regret to inform we do not have the authority on travel agents booking, glad to know you have been assisted&gt;&gt;",423763,423759
423764,AirAsiaSupport,False,Sat Nov 25 08:00:53 +0000 2017,"@215882 Really sorry for the inconvenience, we will forward this to the relevant team for continuous improvement. Thanks - Ed",423765,423763
423766,AirAsiaSupport,False,Sun Nov 26 01:24:23 +0000 2017,@215882 your flight frequency-Yana,,423765
423767,AirAsiaSupport,False,Sun Nov 26 01:24:08 +0000 2017,"@215882 Dear Timz, your bookings will have to be linked to your account. The system will automatically upgrade to the tiers according to &gt;",423768,423765
